Player Name,Country,Gender,Matches Played,Innings,Runs,Balls Faced,Highest Score,Average,Strike Rate,Not Out,Fours,Sixes,Ducks,Fifties,Hundreads,Two Hundreads
Rachel Dickinson,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam Trevaskis,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmerson Carrington,Bermuda,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natalie Brown,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vedhant,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naomi Dattani,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandeep Shrimel,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thea Brookes,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonia Odedra,England,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Linsey Smith,England,Female,10,5,26,20,14,26,130,4,1,0,0,0,0,0
Adam Finch,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paige Scholfield,England,Female,3,3,59,58,31,19.67,101.73,0,7,1,0,0,0,0
Lauren Parfitt,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natasha Miles,Hong Kong,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Plom,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carla Rudd,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kirstie White,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Lammonby,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Drissell,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T Ajith Kumar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia Adams,England,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Dyson,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam James Cook,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Felix Organ,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grace Gibbs,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Jones,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Glenn,England,Female,19,7,68,83,22,17,81.93,3,4,0,0,0,0,0
Ed Pollock,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat Rhys Brown,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Izzy Collis,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellen Burt,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V Aditya,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cordelia Griffith,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laura Crofts,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eleanor Threlkeld,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hollie Armitage,England,Female,3,3,78,92,44,26,84.79,0,10,0,0,0,0,0
Sophie Luff,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephanie Butler,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sophia Dunkley,England,Female,46,43,1047,1275,107,26.18,82.12,3,102,4,2,6,1,0
Danielle Gibson,England,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryony Smith,England,Female,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Abigail Freeborn,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Macleod,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anna Nicholls,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia Hennessy,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amara Carr,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Sonczak,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel ter Braak,Netherlands,Male,2,2,40,94,39,20,42.56,0,2,0,0,0,0,0
Claire Nicholas,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aylish Cranstone,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Scrimshaw,England,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Katie Levick,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tara Norris,United States of America,Female,5,3,59,54,31,29.5,109.26,1,8,0,0,0,0,0
Katie George,England,Female,2,1,9,19,9,9,47.37,0,1,0,0,0,0,0
Teresa Graves,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claire Thomas,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madeline Walsh,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Kaber,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Allison,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marie Kelly,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calvin Dickinson,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Philip Arthur Taylor,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Newell,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myron James,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evelyn Jones,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katie Thompson,United Arab Emirates,Female,5,2,13,31,12,13,41.94,1,1,0,0,0,0,0
Freya Davies,England,Female,9,5,13,42,10,4.33,30.96,2,1,0,1,0,0,0
Georgie Boyce,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aman Khan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prithvi Varadarajan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lal Sachin,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akhona Mnyaka,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ishfaq Nazir Bhat,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Davidson Richards,England,Female,10,8,169,222,53,33.8,76.13,3,9,1,0,2,0,0
Heath Kearns,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajat Hegde,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan Rickelton,South Africa,Male,15,15,454,522,103,32.43,86.98,1,47,6,0,1,1,0
Vinit Yadav,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM Rishabh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tion Webster,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlotte Dean,England,Female,51,32,509,732,47,23.14,69.54,10,42,0,2,0,0,0
Andrew Louw,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krishnan Shrijith,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Migael Pretorius,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathew Christensen,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rishabh Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swapnil Yelave,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shubang Hegde,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prashanth S,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac Dikgale,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brittany Perry,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lavish Kaushal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Lintott,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T Smith,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vikash Kumar Sinha,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janneman Malan,South Africa,Male,23,22,958,1150,177,47.9,83.31,2,97,16,2,4,3,0
Avinash D,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L Narayan Saishiv,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Breetzke,South Africa,Male,6,6,467,453,150,77.83,103.1,0,44,12,0,4,1,0
Raj Atul Gala,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S Shivaraj,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naeem Hasan,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jiveshan Pillay,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claude Thorburn,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ponnan Rahul,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hossain Ali,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connor Brown,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harish Kumar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ottneil Baartman,South Africa,Male,4,3,13,24,10,0,54.17,3,0,0,0,0,0,0
Kunal Chandela,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Devdutt Padikkal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danie van Schoor,Namibia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kazi Anik,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanbir Hayder,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karl Birkenstock,Namibia,Male,20,18,258,447,61,15.18,57.72,1,25,2,3,1,0,0
Michael Cohen,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eathan Bosch,South Africa,Male,1,1,7,9,7,0,77.78,1,0,0,0,0,0,0
Vidhyadhar Kamat,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitin Tanwar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navneet Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammed Asif,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uppara Girinath,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prithvi Raj Yarra,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smangaliso Nhlebela,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazim Siddiqui,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavier Crone,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Wakim,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max Bryant,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien Ravu,Papua New Guinea,Male,18,17,129,197,38,12.9,65.49,7,9,4,4,0,0,0
Khaled Ahmed,Bangladesh,Male,2,2,1,4,1,1,25,1,0,0,0,0,0,0
Jonathan Merlo,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant Stewart,Italy,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anuj Rawat,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitesh Patel,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Kumar Yadav,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boddupalli Amit,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas Stewart Rogers,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minad Manjrekar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernest Masuku,Zimbabwe,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Haroon Arshed,Hong Kong,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Johnson,Australia,Male,5,3,12,14,12,12,85.72,2,2,0,1,0,0,0
Mthiwekhaya Nabe,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waseem Ahmed,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Fallins,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blake Coburn,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arun Bamal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Param Uppal,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
William Henry Cooper,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brad Schmulian,New Zealand,Male,1,1,1,10,1,1,10,0,0,0,0,0,0,0
Macalister Wright,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben Pengelley,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siphelele Gasa,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor Mhlanga,Zimbabwe,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor Bafana Mahlangu,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pushpak Kerai,Kenya,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raghu Sharma,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddesh Neral,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Kuhnemann,Australia,Male,5,2,16,14,15,8,114.29,0,3,0,0,0,0,0
Narender Kumar Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Sheat,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Desai,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kartik Tyagi,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khalid Ahmad Zahid,Sweden,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sajjadul Haque,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nipun Karunanayake,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calum How,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Ragoonath,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerwin Mungroo,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sidharth Sharma,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siddharth Chandrakar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Sams,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santanu Mishra,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim David,Australia,Male,4,4,45,53,35,11.25,84.91,0,3,3,0,0,0,0
R H Vaghela,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Hardie,Australia,Male,15,12,180,225,44,15,80,0,16,2,1,0,0,0
Kalana Perera,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajjakuddin Ahmed,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuwanidu Fernando,Sri Lanka,Male,6,5,89,132,50,17.8,67.43,0,12,0,0,1,0,0
Aquib Nazir,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhammad Mohsin Khan,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lance Morris,Australia,Male,3,1,0,2,0,0,0,0,0,0,1,0,0,0
Karthik Kakade,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vishvaruben Kumar,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhananjaya Lakshan,Sri Lanka,Male,3,2,4,13,2,2,30.77,0,0,0,0,0,0,0
Mohammad Taha,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kartik Palaniappan,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaunvinder Singh,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shehan Madushanka,Sri Lanka,Male,1,1,7,6,7,7,116.67,0,1,0,0,0,0,0
Ahmadnoor Pathan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shahab Alam,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiqal Khair,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syed Haider,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shah Faisal Khan,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashir Qureshi,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rohail Nazir,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh Philippe,Australia,Male,4,4,102,118,39,25.5,86.45,0,11,4,0,0,0,0
Muhammad Hammad Khan,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ansh,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randeer Ranasinghe,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rahul Neelesh,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robiul Haque,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fahad Nawaz,United Arab Emirates,Male,2,2,2,10,2,1,20,0,0,0,1,0,0,0
Wan Zulkarnian,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mukesh Choudhary,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhammad Irfaq,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhammad Ali,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towhid Hridoy,Bangladesh,Male,44,40,1265,1627,100,34.19,77.76,3,77,26,1,11,1,0
Mohammad Arief Yusof,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC Akshay,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kishore Mahato,Nepal,Male,2,2,1,10,1,0,10,2,0,0,0,0,0,0
Aditya Thakare,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natalia Pervaiz,Pakistan,Female,18,16,286,373,73,23.83,76.68,4,25,3,1,1,0,0
Aryan Lakra,United Arab Emirates,Male,16,16,387,668,84,24.19,57.94,0,35,4,2,4,0,0
Rahmanullah Gurbaz,Afghanistan,Male,52,52,1888,2164,151,37.02,87.25,1,167,70,3,7,8,0
Krishna Lakhani,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pranit Magar,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jitendra Thakuri,Nepal,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arshdeep Singh,India,Male,11,8,52,49,18,7.43,106.13,1,3,3,2,0,0,0
Brandon Adam,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanush Kotian,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammad Arif,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azmatullah Omarzai,Afghanistan,Male,42,34,1093,1122,149,42.04,97.42,8,78,46,3,8,1,0
Thilan Prashan,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin Koththigoda,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nishan Madushka,Sri Lanka,Male,8,7,182,225,69,26,80.89,0,21,2,1,2,0,0
Michael Loubser,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niel rohan lobo,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hrithik,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muhammad Shahid,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Munir Riaz,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atharva taide,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mandeep singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suleman Shafqat,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nipun Dhananjaya,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlon malcom singh,United Arab Emirates,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salim Shahed,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hasan Mahmud,Bangladesh,Male,26,17,63,139,15,4.85,45.33,4,7,0,5,0,0,0
Omair Yousuf,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajat Khan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roni Hossen,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Holder,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinit  Dhulap,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vijay Unni,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammar Uzair,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhruv Patel,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karsh Kothari,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shubham Sharma,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalit Yadav,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shubham Kapse,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamlesh Thakor,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Muller,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ali Ahmed,Netherlands,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauchie Johns,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elliot Ruthven,Scotland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ninad Ashvinkumar Rathva,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aslam Khan Malik,Malaysia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lalit Bhandari,Nepal,Male,1,1,4,9,4,0,44.45,1,0,0,0,0,0,0
Saaketh Sairam,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abhishek Thakuri,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aryaman Birla,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shakil Hossain,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ricardo Vasconcelos,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdul Wasi,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amir Hayat,United Arab Emirates,Male,9,6,31,73,24,10.33,42.47,3,1,1,1,0,0,0
Ali Zaryab,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baseer Mahboob,Afghanistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annie O Neil,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Anders,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erin Fazackerley,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicole Faltum,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayleigh Brennan,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clara Iemma,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanvir Islam,Bangladesh,Male,9,7,42,57,11,7,73.69,1,6,2,1,0,0,0
Tipu Sultan,Bangladesh,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tayla Vlaeminck,Australia,Female,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Trethewy,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece Kelly,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Donegan,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicola Hancock,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Murphy,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammad Boota,United Arab Emirates,Male,9,9,191,252,59,23.88,75.8,1,12,7,0,1,0,0
Mohammad Naim,Bangladesh,Male,9,8,102,181,28,12.75,56.36,0,13,0,1,0,0,0
Vaibhav Govekar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisa Griffith,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellie Falconer,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenny Taffs,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Biddiss,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bas de Leede,Netherlands,Male,53,50,1239,1789,123,27.53,69.26,5,90,24,5,6,1,0
Jamie Grassi,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Cawley,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser Jones,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chloe Rafferty,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raynard van Tonder,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hannah Darlington,Australia,Female,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Edwards,Netherlands,Male,68,64,2108,2405,86,38.33,87.66,9,159,18,3,20,0,0
Jess Duffin,Australia,Female,37,30,851,940,90,38.68,90.54,8,94,15,1,6,0,0
Max Neville,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhiann O Donnell,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Niemand,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carlos Koyana,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jean du Plessis,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thando Ntini,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hermann Rolfes,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Topping,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Davies,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andile Mokgakane,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Garth,Ireland,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Donahoo,Australia,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jade de Klerk,South Africa,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Scriven,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
